,date,value_JP90C000FHD2,value_JP90C000GKC6,value_JP90C000CMK4,value_JP90C000FHC4,value_JP90C0001R39,value_JP90C000ENC5,value_JP90C0009VE0,value_JP90C000EWV6,value_JP90C000H1T1,value_JP90C0008CH5,value_JP90C000CMF4,value_JP90C000F7H5,value_JP90C000BRT6,value_JP90C000ENA9,value_JP90C000E6Z0,value_JP90C000GMQ2,value_JP90C000G631,value_JP90C00081U4,value_JP90C000FCD3,value_JP90C000DVK3,value_JP90C0006026,value_JP90C000GMS8,value_JP90C000FXV1,value_JP90C0009ER8,value_JP90C000FQQ5,value_JP90C0006083,value_JP90C000C7B1,value_JP90C00055X2,value_JP90C000DXE2,value_JP90C000D1Y5,value_JP90C000B9U8,value_JP90C0008022,value_JP90C0006LC1,value_JP90C000F3F8,value_JP90C000FQR3,value_JP90C000DVX6,value_JP90C000FK44,value_JP90C0006LK4,value_JP90C0007DN3,value_JP90C0005Z76,value_JP90C0006LG2,value_JP90C000FED9,value_JP90C0007LN6,value_JP90C000FCE1,value_JP90C00035D6,value_JP90C000G7W3,value_JP90C00074E3,value_JP90C000A9Q7,value_JP90C000FK36,value_JP90C000FVY9,value_JP90C0009L37,value_JP90C000CZ57,value_JP90C000F7A0,value_JP90C000GMR0,value_JP90C000FN41,value_JP90C00091E7,value_JP90C00074C7,value_JP90C000FLL7,value_JP90C000D208,value_JP90C000F9M1,value_JP90C000FX80,value_JP90C000FX98,value_JP90C00009Y7,value_JP90C000F8M3,value_JP90C000FHZ5,value_JP90C000DVR8,value_JP90C00009X9,value_JP90C0006LD9,value_JP90C000ERE2,value_JP90C00055W4,value_JP90C0001QY5,value_JP90C000G672,value_JP90C0007DM5,value_JP90C0007DP8,value_JP90C000FBV7,value_JP90C00095F5,value_JP90C00021F1,value_JP90C000DVL1,value_JP90C000DVN7,value_JP90C000HZE8,value_JP90C00035E4,value_JP90C0003RS1,value_JP90C0003RT9,value_JP90C000FDM2,value_JP90C0003RR3,value_JP90C000FN33,value_JP90C000FFC8,value_JP90C000FLK9,value_JP90C000FNN9,value_JP90C00009Z4,value_JP90C000F9E8,value_JP90C0007DQ6,value_JP90C000A0B8,value_JP90C0001QZ2,value_JP90C000FN25,value_JP90C0001QL2,value_JP90C0002AA7,value_JP90C000FFX4,value_JP90C0006Y84,value_JP90C0007LP1,value_JP90C000FXB3,value_JP90C000F8P6,value_JP90C000FX72,value_JP90C000FJY4,value_JP90C0009L03,value_JP90C000DVM9,value_JP90C000F8D2,value_JP90C0001R05,value_JP90C000F8F7,value_JP90C000F9G3,value_JP90C000FD92,value_JP90C0006K23,value_JP90C000FNL3,value_JP90C000D216,value_JP90C000F8G5,value_JP90C000FJ05,value_JP90C000FSN8,value_JP90C000FH72,value_JP90C000F8K7,value_JP90C000CJS3,value_JP90C000G680,value_JP90C000AYS6,value_JP90C000F8H3,value_JP90C0001UW1,value_JP90C000FNM1,value_JP90C000F8E0,value_JP90C000G664,value_JP90C000C8G8,value_JP90C0001QU3,value_JP90C000D1Z2,value_JP90C000FS95,value_JP90C0001UV3,value_JP90C000GV99,value_JP90C000F9K5,value_JP90C000FXA5,value_JP90C000FSP3,value_JP90C000GVW1,value_JP90C000F8N1,value_JP90C000D1X7,value_JP90C000A808,value_JP90C000GV81,value_JP90C0005FR3,value_JP90C0002MF1,value_JP90C000F8L5,value_JP90C0005FS1,value_JP90C000FNK5,value_JP90C000GB28,value_JP90C000FHF7,value_JP90C0001UU5,value_JP90C000F8Q4,value_JP90C000FHE0,value_JP90C000FHG5
2820,2011-07-28,,,,,9895.0,,,,,,,,,,,,,,,,12756.0,,,,,12676.0,,6621.0,,,,,9915.0,,,,,10414.0,9913.0,17971.0,10166.0,,9177.0,,11388,,10542.0,,,,,,,,,,10818.0,,,,,,9012.0,,,,9808.0,9728.0,,6314.0,11562.0,,9851.0,10197.0,,,9052.0,,,,7516,10062.0,9487.0,,10380.0,,,,,8158.0,,9849.0,,11782.0,,6987.0,6454.0,,9814.0,9257.0,,,,,,,,11857.0,,,,9964.0,,,,,,,,,,,,9026.0,,,,,10568.0,,,7900.0,,,,,,,,,,8446.0,5974.0,,8407.0,,,,7142.0,,,
2821,2011-07-29,,,,,9827.0,,,,,,,,,,,,,,,,12701.0,,,,,12573.0,,6588.0,,,,,9846.0,,,,,10359.0,9844.0,17857.0,10113.0,,9139.0,,11322,,10468.0,,,,,,,,,,10761.0,,,,,,8977.0,,,,9784.0,9649.0,,6262.0,11503.0,,9770.0,10145.0,,,8995.0,,,,7493,10023.0,9437.0,,10352.0,,,,,8114.0,,9793.0,,11686.0,,6930.0,6409.0,,9771.0,9268.0,,,,,,,,11724.0,,,,9913.0,,,,,,,,,,,,8992.0,,,,,10484.0,,,7859.0,,,,,,,,,,8409.0,5940.0,,8369.0,,,,7101.0,,,
2822,2011-08-01,,,,,9959.0,,,,,,,,,,,,,,,,12731.0,,,,,12706.0,,6561.0,,,,,9978.0,,,,,10339.0,9976.0,17825.0,10074.0,,9119.0,,11327,,10609.0,,,,,,,,,,10722.0,,,,,,9018.0,,,,9813.0,9765.0,,6339.0,11469.0,,9889.0,10105.0,,,9106.0,,,,7458,10061.0,9488.0,,10387.0,,,,,8164.0,,9772.0,,11639.0,,7014.0,6495.0,,9784.0,9340.0,,,,,,,,11664.0,,,,9873.0,,,,,,,,,,,,9038.0,,,,,10600.0,,,7913.0,,,,,,,,,,8447.0,6021.0,,8405.0,,,,7147.0,,,
2823,2011-08-02,,,,,9838.0,,,,,,,,,,,,,,,,12626.0,,,,,12572.0,,6467.0,,,,,9857.0,,,,,10338.0,9855.0,17819.0,9929.0,,8991.0,,11018,,10479.0,,,,,,,,,,10592.0,,,,,,8968.0,,,,9782.0,9676.0,,6281.0,11513.0,,9799.0,9960.0,,,9026.0,,,,7391,10003.0,9410.0,,10350.0,,,,,8098.0,,9775.0,,11688.0,,6949.0,6414.0,,9667.0,9228.0,,,,,,,,11717.0,,,,9732.0,,,,,,,,,,,,8984.0,,,,,10512.0,,,7842.0,,,,,,,,,,8382.0,5970.0,,8335.0,,,,7072.0,,,
2824,2011-08-03,,,,,9631.0,,,,,,,,,,,,,,,,12444.0,,,,,12313.0,,6295.0,,,,,9649.0,,,,,10105.0,9647.0,17400.0,9666.0,,8746.0,,10657,,10260.0,,,,,,,,,,10317.0,,,,,,8873.0,,,,9725.0,9479.0,,6152.0,11466.0,,9600.0,9696.0,,,8845.0,,,,7162,9895.0,9264.0,,10288.0,,,,,7973.0,,9558.0,,11614.0,,6809.0,6283.0,,9480.0,8944.0,,,,,,,,11617.0,,,,9473.0,,,,,,,,,,,,8879.0,,,,,10302.0,,,7708.0,,,,,,,,,,8274.0,5849.0,,8218.0,,,,6917.0,,,
2825,2011-08-04,,,,,9653.0,,,,,,,,,,,,,,,,12649.0,,,,,12253.0,,6420.0,,,,,9671.0,,,,,10098.0,9670.0,17439.0,9861.0,,8920.0,,10728,,10284.0,,,,,,,,,,10492.0,,,,,,8921.0,,,,9769.0,9475.0,,6150.0,11393.0,,9596.0,9890.0,,,8843.0,,,,7372,9960.0,9335.0,,10350.0,,,,,8025.0,,9521.0,,11485.0,,6805.0,6296.0,,9637.0,9111.0,,,,,,,,11432.0,,,,9663.0,,,,,,,,,,,,8954.0,,,,,10312.0,,,7798.0,,,,,,,,,,8358.0,5849.0,,8303.0,,,,6991.0,,,
2826,2011-08-05,,,,,9294.0,,,,,,,,,,,,,,,,12392.0,,,,,11920.0,,6124.0,,,,,9310.0,,,,,9805.0,9308.0,16914.0,9405.0,,8493.0,,10151,,9900.0,,,,,,,,,,10034.0,,,,,,8764.0,,,,9664.0,9184.0,,5962.0,11477.0,,9302.0,9434.0,,,8575.0,,,,6959,9778.0,9098.0,,10237.0,,,,,7826.0,,9304.0,,11575.0,,6596.0,6059.0,,9319.0,8593.0,,,,,,,,11528.0,,,,9216.0,,,,,,,,,,,,8769.0,,,,,9978.0,,,7571.0,,,,,,,,,,8179.0,5666.0,,8110.0,,,,6723.0,,,
2827,2011-08-08,,,,,9094.0,,,,,,,,,,,,,,,,12198.0,,,,,11666.0,,6006.0,,,,,9109.0,,,,,9438.0,9107.0,16293.0,9223.0,,8332.0,,10034,,9685.0,,,,,,,,,,9813.0,,,,,,8667.0,,,,9599.0,8977.0,,5826.0,11348.0,,9091.0,9253.0,,,8350.0,,,,6839,9671.0,8960.0,,10164.0,,,,,7706.0,,8939.0,,11359.0,,6447.0,5932.0,,9150.0,8451.0,,,,,,,,11226.0,,,,9038.0,,,,,,,,,,,,8670.0,,,,,9759.0,,,7452.0,,,,,,,,,,8078.0,5537.0,,8004.0,,,,6594.0,,,
2828,2011-08-09,,,,,8941.0,,,,,,,,,,,,,,,,11782.0,,,,,11542.0,,5612.0,,,,,8956.0,,,,,8839.0,8956.0,15213.0,8619.0,,7751.0,,9404,,9524.0,,,,,,,,,,9173.0,,,,,,8530.0,,,,9494.0,8834.0,,5734.0,11264.0,,8948.0,8648.0,,,8218.0,,,,6280,9495.0,8750.0,,10054.0,,,,,7543.0,,8400.0,,11233.0,,6345.0,5838.0,,8745.0,7659.0,,,,,,,,11057.0,,,,8445.0,,,,,,,,,,,,8488.0,,,,,9595.0,,,7242.0,,,,,,,,,,7906.0,5438.0,,7816.0,,,,6345.0,,,
2829,2011-08-10,,,,,9034.0,,,,,,,,,,,,,,,,11891.0,,,,,11566.0,,5801.0,,,,,9049.0,,,,,8777.0,9048.0,15144.0,8908.0,,8026.0,,9627,,9621.0,,,,,,,,,,9425.0,,,,,,8597.0,,,,9544.0,8906.0,,5780.0,11141.0,,9018.0,8939.0,,,8269.0,,,,6571,9579.0,8853.0,,10107.0,,,,,7624.0,,8276.0,,11028.0,,6396.0,5889.0,,8970.0,8018.0,,,,,,,,10771.0,,,,8729.0,,,,,,,,,,,,8577.0,,,,,9691.0,,,7343.0,,,,,,,,,,7993.0,5473.0,,7910.0,,,,6466.0,,,
2830,2011-08-11,,,,,8977.0,,,,,,,,,,,,,,,,11722.0,,,,,11482.0,,5575.0,,,,,8993.0,,,,,8724.0,8991.0,15012.0,8560.0,,7710.0,,9219,,9561.0,,,,,,,,,,9102.0,,,,,,8525.0,,,,9491.0,8839.0,,5737.0,11203.0,,8951.0,8592.0,,,8195.0,,,,6283,9487.0,8740.0,,10052.0,,,,,7536.0,,8286.0,,11129.0,,6348.0,5855.0,,8767.0,7680.0,,,,,,,,10911.0,,,,8389.0,,,,,,,,,,,,8472.0,,,,,9606.0,,,7223.0,,,,,,,,,,7897.0,5410.0,,7801.0,,,,6326.0,,,
2831,2011-08-12,,,,,8960.0,,,,,,,,,,,,,,,,11857.0,,,,,11462.0,,5773.0,,,,,8975.0,,,,,8899.0,8972.0,15345.0,8866.0,,8004.0,,9487,,9542.0,,,,,,,,,,9406.0,,,,,,8550.0,,,,9507.0,8808.0,,5717.0,11137.0,,8920.0,8899.0,,,8165.0,,,,6564,9531.0,8793.0,,10067.0,,,,,7569.0,,8420.0,,11017.0,,6326.0,5842.0,,8948.0,8074.0,,,,,,,,10754.0,,,,8689.0,,,,,,,,,,,,8524.0,,,,,9562.0,,,7280.0,,,,,,,,,,7944.0,5383.0,,7860.0,,,,6411.0,,,
2832,2011-08-15,,,,,9081.0,,,,,,,,,,,,,,,,11952.0,,,,,11601.0,,5863.0,,,,,9096.0,,,,,8905.0,9095.0,15365.0,9004.0,,8111.0,,9871,,9671.0,,,,,,,,,,9532.0,,,,,,8607.0,,,,9547.0,8909.0,,5782.0,11155.0,,9022.0,9036.0,,,8258.0,,,,6611,9596.0,8875.0,,10112.0,,,,,7639.0,,8418.0,,11073.0,,6398.0,5919.0,,9042.0,8088.0,,,,,,,,10846.0,,,,8823.0,,,,,,,,,,,,8581.0,,,,,9655.0,,,7351.0,,,,,,,,,,8009.0,5450.0,,7927.0,,,,6488.0,,,
2833,2011-08-16,,,,,9102.0,,,,,,,,,,,,,,,,12082.0,,,,,11685.0,,5968.0,,,,,9117.0,,,,,9114.0,9116.0,15714.0,9166.0,,8260.0,,10017,,9693.0,,,,,,,,,,9711.0,,,,,,8637.0,,,,9569.0,8931.0,,5797.0,11213.0,,9045.0,9198.0,,,8312.0,,,,6739,9638.0,8926.0,,10137.0,,,,,7676.0,,8606.0,,11157.0,,6414.0,5931.0,,9164.0,8256.0,,,,,,,,10954.0,,,,8982.0,,,,,,,,,,,,8624.0,,,,,9675.0,,,7401.0,,,,,,,,,,8051.0,5468.0,,7976.0,,,,6545.0,,,
2834,2011-08-17,,,,,9053.0,,,,,,,,,,,,,,,,12035.0,,,,,11613.0,,5913.0,,,,,9067.0,,,,,9107.0,9067.0,15695.0,9081.0,,8186.0,,9895,,9641.0,,,,,,,,,,9633.0,,,,,,8619.0,,,,9561.0,8904.0,,5779.0,11247.0,,9017.0,9114.0,,,8268.0,,,,6644,9616.0,8895.0,,10127.0,,,,,7651.0,,8613.0,,11212.0,,6395.0,5901.0,,9114.0,8190.0,,,,,,,,11028.0,,,,8899.0,,,,,,,,,,,,8594.0,,,,,9653.0,,,7362.0,,,,,,,,,,8026.0,5432.0,,7947.0,,,,6500.0,,,
2835,2011-08-18,,,,,8940.0,,,,,,,,,,,,,,,,12075.0,,,,,11475.0,,5926.0,,,,,8954.0,,,,,9157.0,8953.0,15771.0,9101.0,,8205.0,,9898,,9519.0,,,,,,,,,,9659.0,,,,,,8597.0,,,,9555.0,8798.0,,5709.0,11232.0,,8909.0,9133.0,,,8166.0,,,,6633,9598.0,8861.0,,10123.0,,,,,7615.0,,8654.0,,11182.0,,6318.0,5829.0,,9123.0,8215.0,,,,,,,,10984.0,,,,8919.0,,,,,,,,,,,,8571.0,,,,,9556.0,,,7327.0,,,,,,,,,,8012.0,5350.0,,7931.0,,,,6453.0,,,
2836,2011-08-19,,,,,8715.0,,,,,,,,,,,,,,,,11863.0,,,,,11205.0,,5667.0,,,,,8729.0,,,,,8893.0,8728.0,15286.0,8703.0,,7850.0,,9330,,9280.0,,,,,,,,,,9257.0,,,,,,8491.0,,,,9488.0,8619.0,,5593.0,11226.0,,8728.0,8733.0,,,7957.0,,,,6317,9470.0,8693.0,,10055.0,,,,,7479.0,,8434.0,,11159.0,,6189.0,5683.0,,8870.0,7896.0,,,,,,,,10946.0,,,,8526.0,,,,,,,,,,,,8436.0,,,,,9362.0,,,7161.0,,,,,,,,,,7891.0,5223.0,,7788.0,,,,6249.0,,,
2837,2011-08-22,,,,,8624.0,,,,,,,,,,,,,,,,11755.0,,,,,11097.0,,5569.0,,,,,8638.0,,,,,8660.0,8637.0,14890.0,8553.0,,7719.0,,9186,,9182.0,,,,,,,,,,9086.0,,,,,,8439.0,,,,9453.0,8517.0,,5528.0,11141.0,,8626.0,8584.0,,,7825.0,,,,6202,9409.0,8613.0,,10018.0,,,,,7413.0,,8197.0,,10999.0,,6117.0,5623.0,,8762.0,7780.0,,,,,,,,10716.0,,,,8380.0,,,,,,,,,,,,8378.0,,,,,9274.0,,,7091.0,,,,,,,,,,7833.0,5154.0,,7724.0,,,,6169.0,,,
2838,2011-08-23,,,,,8729.0,,,,,,,,,,,,,,,,11776.0,,,,,11205.0,,5590.0,,,,,8742.0,,,,,8639.0,8742.0,14863.0,8587.0,,7741.0,,9229,,9295.0,,,,,,,,,,9113.0,,,,,,8468.0,,,,9467.0,8604.0,,5584.0,11096.0,,8713.0,8617.0,,,7872.0,,,,6219,9438.0,8658.0,,10033.0,,,,,7454.0,,8178.0,,10922.0,,6179.0,5694.0,,8793.0,7757.0,,,,,,,,10611.0,,,,8413.0,,,,,,,,,,,,8395.0,,,,,9357.0,,,7116.0,,,,,,,,,,7862.0,5194.0,,7755.0,,,,6195.0,,,
2839,2011-08-24,,,,,8636.0,,,,,,,,,,,,,,,,11908.0,,,,,11097.0,,5738.0,,,,,8649.0,,,,,8848.0,8648.0,15223.0,8813.0,,7953.0,,9319,,9197.0,,,,,,,,,,9350.0,,,,,,8469.0,,,,9473.0,8511.0,,5523.0,11115.0,,8619.0,8845.0,,,7776.0,,,,6457,9458.0,8674.0,,10041.0,,,,,7453.0,,8371.0,,10959.0,,6112.0,5634.0,,8915.0,8013.0,,,,,,,,10663.0,,,,8635.0,,,,,,,,,,,,8417.0,,,,,9262.0,,,7140.0,,,,,,,,,,7885.0,5133.0,,7785.0,,,,6235.0,,,
2840,2011-08-25,,,,,8768.0,,,,,,,,,,,,,,,,11912.0,,,,,11292.0,,5807.0,,,,,8782.0,,,,,8766.0,8780.0,15103.0,8921.0,,8025.0,,9483,,9337.0,,,,,,,,,,9435.0,,,,,,8512.0,,,,9494.0,8620.0,,5594.0,11127.0,,8729.0,8953.0,,,7898.0,,,,6553,9502.0,8740.0,,10059.0,,,,,7512.0,,8286.0,,10986.0,,6190.0,5719.0,,8984.0,7939.0,,,,,,,,10704.0,,,,8741.0,,,,,,,,,,,,8461.0,,,,,9377.0,,,7198.0,,,,,,,,,,7926.0,5215.0,,7835.0,,,,6307.0,,,
2841,2011-08-26,,,,,8793.0,,,,,,,,,,,,,,,,11938.0,,,,,11387.0,,5775.0,,,,,8807.0,,,,,8779.0,8806.0,15108.0,8870.0,,7970.0,,9462,,9364.0,,,,,,,,,,9391.0,,,,,,8527.0,,,,9504.0,8667.0,,5626.0,11149.0,,8777.0,8902.0,,,7961.0,,,,6484,9514.0,8755.0,,10075.0,,,,,7528.0,,8313.0,,11041.0,,6224.0,5734.0,,8972.0,7837.0,,,,,,,,10790.0,,,,8690.0,,,,,,,,,,,,8468.0,,,,,9432.0,,,7208.0,,,,,,,,,,7940.0,5243.0,,7845.0,,,,6305.0,,,
2842,2011-08-29,,,,,8852.0,,,,,,,,,,,,,,,,11911.0,,,,,11428.0,,5770.0,,,,,8865.0,,,,,8749.0,8865.0,15071.0,8863.0,,7970.0,,9389,,9426.0,,,,,,,,,,9380.0,,,,,,8537.0,,,,9513.0,8702.0,,5647.0,11171.0,,8812.0,8895.0,,,8009.0,,,,6540,9522.0,8766.0,,10080.0,,,,,7540.0,,8280.0,,11058.0,,6249.0,5774.0,,8965.0,7873.0,,,,,,,,10802.0,,,,8683.0,,,,,,,,,,,,8486.0,,,,,9467.0,,,7227.0,,,,,,,,,,7942.0,5262.0,,7848.0,,,,6335.0,,,
2843,2011-08-30,,,,,8954.0,,,,,,,,,,,,,,,,12069.0,,,,,11551.0,,5921.0,,,,,8967.0,,,,,8986.0,8967.0,15477.0,9094.0,,8187.0,,9606,,9535.0,,,,,,,,,,9626.0,,,,,,8602.0,,,,9558.0,8796.0,,5709.0,11173.0,,8908.0,9127.0,,,8123.0,,,,6756,9601.0,8865.0,,10127.0,,,,,7620.0,,8507.0,,11064.0,,6317.0,5838.0,,9127.0,8134.0,,,,,,,,10813.0,,,,8910.0,,,,,,,,,,,,8569.0,,,,,9572.0,,,7324.0,,,,,,,,,,8019.0,5329.0,,7934.0,,,,6449.0,,,
2844,2011-08-31,,,,,8955.0,,,,,,,,,,,,,,,,12066.0,,,,,11618.0,,5927.0,,,,,8970.0,,,,,9061.0,8969.0,15590.0,9105.0,,8196.0,,9643,,9536.0,,,,,,,,,,9648.0,,,,,,8614.0,,,,9563.0,8838.0,,5736.0,11229.0,,8951.0,9137.0,,,8165.0,,,,6754,9614.0,8884.0,,10132.0,,,,,7636.0,,8568.0,,11160.0,,6347.0,5839.0,,9136.0,8139.0,,,,,,,,10946.0,,,,8921.0,,,,,,,,,,,,8582.0,,,,,9610.0,,,7342.0,,,,,,,,,,8027.0,5364.0,,7943.0,,,,6473.0,,,
2845,2011-09-01,,,,,9061.0,,,,,,,,,,,,,,,,12172.0,,,,,11711.0,,6020.0,,,,,9074.0,,,,,9295.0,9073.0,15989.0,9246.0,,8335.0,,9942,,9647.0,,,,,,,,,,9812.0,,,,,,8658.0,,,,9588.0,8925.0,,5792.0,11233.0,,9038.0,9277.0,,,8237.0,,,,6818,9665.0,8953.0,,10155.0,,,,,7694.0,,8776.0,,11173.0,,6409.0,5907.0,,9228.0,8348.0,,,,,,,,10967.0,,,,9059.0,,,,,,,,,,,,8626.0,,,,,9693.0,,,7396.0,,,,,,,,,,8078.0,5426.0,,7998.0,,,,6538.0,,,
2846,2011-09-02,,,,,8951.0,,,,,,,,,,,,,,,,12143.0,,,,,11549.0,,5979.0,,,,,8964.0,,,,,9320.0,8963.0,16027.0,9185.0,,8279.0,,9934,,9530.0,,,,,,,,,,9760.0,,,,,,8616.0,,,,9563.0,8828.0,,5729.0,11262.0,,8940.0,9215.0,,,8125.0,,,,6727,9622.0,8895.0,,10130.0,,,,,7641.0,,8796.0,,11234.0,,6339.0,5834.0,,9171.0,8287.0,,,,,,,,11057.0,,,,8999.0,,,,,,,,,,,,8577.0,,,,,9604.0,,,7335.0,,,,,,,,,,8035.0,5344.0,,7953.0,,,,6468.0,,,
2847,2011-09-05,,,,,8784.0,,,,,,,,,,,,,,,,11965.0,,,,,11364.0,,5803.0,,,,,8797.0,,,,,9129.0,8796.0,15680.0,8912.0,,8039.0,,9567,,9353.0,,,,,,,,,,9484.0,,,,,,8530.0,,,,9512.0,8666.0,,5624.0,11230.0,,8776.0,8943.0,,,7970.0,,,,6537,9520.0,8759.0,,10076.0,,,,,7528.0,,8633.0,,11181.0,,6223.0,5726.0,,8986.0,8078.0,,,,,,,,10986.0,,,,8732.0,,,,,,,,,,,,8477.0,,,,,9437.0,,,7207.0,,,,,,,,,,7931.0,5234.0,,7841.0,,,,6322.0,,,
2848,2011-09-06,,,,,8591.0,,,,,,,,,,,,,,,,11853.0,,,,,11127.0,,5718.0,,,,,8604.0,,,,,8909.0,8603.0,15337.0,8783.0,,7941.0,,9155,,9147.0,,,,,,,,,,9332.0,,,,,,8459.0,,,,9470.0,8498.0,,5515.0,11162.0,,8606.0,8813.0,,,7764.0,,,,6548,9443.0,8653.0,,10031.0,,,,,7436.0,,8400.0,,11057.0,,6103.0,5603.0,,8892.0,8092.0,,,,,,,,10808.0,,,,8604.0,,,,,,,,,,,,8409.0,,,,,9267.0,,,7119.0,,,,,,,,,,7855.0,5110.0,,7762.0,,,,6226.0,,,
2849,2011-09-07,,,,,8763.0,,,,,,,,,,,,,,,,11881.0,,,,,11325.0,,5705.0,,,,,8777.0,,,,,8928.0,8775.0,15321.0,8764.0,,7923.0,,9129,,9332.0,,,,,,,,,,9318.0,,,,,,8506.0,,,,9499.0,8642.0,,5609.0,11107.0,,8753.0,8794.0,,,7930.0,,,,6544,9487.0,8716.0,,10064.0,,,,,7497.0,,8438.0,,10963.0,,6207.0,5715.0,,8911.0,8063.0,,,,,,,,10677.0,,,,8586.0,,,,,,,,,,,,8459.0,,,,,9408.0,,,7184.0,,,,,,,,,,7899.0,5211.0,,7805.0,,,,6289.0,,,
2850,2011-09-08,,,,,8792.0,,,,,,,,,,,,,,,,12036.0,,,,,11422.0,,5873.0,,,,,8806.0,,,,,9142.0,8805.0,15744.0,9022.0,,8156.0,,9469,,9362.0,,,,,,,,,,9585.0,,,,,,8557.0,,,,9534.0,8685.0,,5637.0,11148.0,,8795.0,9054.0,,,7937.0,,,,6745,9554.0,8797.0,,10099.0,,,,,7559.0,,8625.0,,11018.0,,6237.0,5732.0,,9077.0,8295.0,,,,,,,,10747.0,,,,8840.0,,,,,,,,,,,,8514.0,,,,,9463.0,,,7250.0,,,,,,,,,,7969.0,5237.0,,7881.0,,,,6372.0,,,
2851,2011-09-09,,,,,8736.0,,,,,,,,,,,,,,,,12015.0,,,,,11326.0,,5848.0,,,,,8750.0,,,,,9151.0,8748.0,15727.0,8983.0,,8099.0,,9464,,9302.0,,,,,,,,,,9551.0,,,,,,8546.0,,,,9528.0,8665.0,,5624.0,11191.0,,8775.0,9013.0,,,7904.0,,,,6675,9541.0,8779.0,,10093.0,,,,,7544.0,,8656.0,,11098.0,,6222.0,5692.0,,9050.0,8119.0,,,,,,,,10862.0,,,,8800.0,,,,,,,,,,,,8487.0,,,,,9453.0,,,7218.0,,,,,,,,,,7955.0,5224.0,,7866.0,,,,6335.0,,,
2852,2011-09-12,,,,,8535.0,,,,,,,,,,,,,,,,11783.0,,,,,11135.0,,5656.0,,,,,8547.0,,,,,8923.0,8548.0,15307.0,8690.0,,7831.0,,8995,,9088.0,,,,,,,,,,9250.0,,,,,,8441.0,,,,9454.0,8499.0,,5516.0,11183.0,,8607.0,8717.0,,,7757.0,,,,6493,9417.0,8626.0,,10011.0,,,,,7417.0,,8450.0,,11082.0,,6104.0,5565.0,,8831.0,7838.0,,,,,,,,10837.0,,,,8512.0,,,,,,,,,,,,8375.0,,,,,9289.0,,,7084.0,,,,,,,,,,7828.0,5138.0,,7733.0,,,,6193.0,,,
2853,2011-09-13,,,,,8616.0,,,,,,,,,,,,,,,,11660.0,,,,,11287.0,,5588.0,,,,,8628.0,,,,,8700.0,8629.0,14930.0,8585.0,,7743.0,,8721,,9175.0,,,,,,,,,,9121.0,,,,,,8456.0,,,,9462.0,8597.0,,5579.0,11082.0,,8706.0,8614.0,,,7846.0,,,,6497,9425.0,8642.0,,10018.0,,,,,7438.0,,8228.0,,10929.0,,6173.0,5619.0,,8775.0,7780.0,,,,,,,,10637.0,,,,8410.0,,,,,,,,,,,,8395.0,,,,,9410.0,,,7109.0,,,,,,,,,,7826.0,5199.0,,7730.0,,,,6223.0,,,
2854,2011-09-14,,,,,8518.0,,,,,,,,,,,,,,,,11648.0,,,,,11137.0,,5630.0,,,,,8530.0,,,,,8650.0,8530.0,14863.0,8650.0,,7792.0,,8818,,9069.0,,,,,,,,,,9171.0,,,,,,8431.0,,,,9446.0,8503.0,,5519.0,11086.0,,8611.0,8679.0,,,7716.0,,,,6534,9406.0,8612.0,,10001.0,,,,,7406.0,,8173.0,,10935.0,,6106.0,5553.0,,8781.0,7777.0,,,,,,,,10644.0,,,,8473.0,,,,,,,,,,,,8369.0,,,,,9328.0,,,7078.0,,,,,,,,,,7807.0,5129.0,,7713.0,,,,6199.0,,,
2855,2011-09-15,,,,,8668.0,,,,,,,,,,,,,,,,11632.0,,,,,11314.0,,5683.0,,,,,8681.0,,,,,8557.0,8680.0,14700.0,8729.0,,7847.0,,8986,,9229.0,,,,,,,,,,9229.0,,,,,,8480.0,,,,9478.0,8620.0,,5594.0,11063.0,,8730.0,8758.0,,,7801.0,,,,6612,9459.0,8683.0,,10033.0,,,,,7467.0,,8086.0,,10910.0,,6190.0,5649.0,,8827.0,7734.0,,,,,,,,10617.0,,,,8552.0,,,,,,,,,,,,8412.0,,,,,9463.0,,,7132.0,,,,,,,,,,7854.0,5203.0,,7763.0,,,,6266.0,,,
2856,2011-09-16,,,,,8863.0,,,,,,,,,,,,,,,,11755.0,,,,,11540.0,,5806.0,,,,,8876.0,,,,,8663.0,8874.0,14900.0,8918.0,,8008.0,,9263,,9437.0,,,,,,,,,,9416.0,,,,,,8570.0,,,,9537.0,8807.0,,5715.0,11099.0,,8917.0,8948.0,,,8004.0,,,,6737,9560.0,8814.0,,10095.0,,,,,7580.0,,8184.0,,10971.0,,6323.0,5776.0,,8966.0,7837.0,,,,,,,,10701.0,,,,8738.0,,,,,,,,,,,,8509.0,,,,,9661.0,,,7251.0,,,,,,,,,,7952.0,5331.0,,7866.0,,,,6396.0,,,
